Learner_ID,Enrollment_Date,Cohort_Month,Course_Category,Plan_Type,Plan_Fee_INR,Payment_Method,Lead_Source,Device_Type,Employment_Status,Age,Gender,City_Tier,Program_Duration_Weeks,Status,Completion_Pct,Dropout_Week,Dropout_Reason,Last_Active_Date,Videos_Watched,Assignments_Submitted,Mentor_Sessions,Avg_Weekly_Hours,Login_Days_Per_Week,NPS_Score,Placement_Eligible,Placed,Placement_Salary_INR,Placement_Company_Tier
LRN-11245,2022-06-29,2022-06,Data Science & Analytics,Monthly,2999,Debit Card,Referral,Mobile,Student,24,Female,Tier 2,24,Completed,98.8,,,2022-12-14,74,24,6,11.0,4.5,9,True,True,583036.0,Startup
LRN-11246,2022-03-22,2022-03,Digital Marketing,Quarterly,7999,UPI,Social Media,Mobile,Student,23,Other,Tier 1,16,Completed,99.4,,,2022-07-12,59,16,5,9.5,3.8,9,True,False,,
LRN-11247,2023-09-17,2023-09,Web Development,Annual,24999,Credit Card,Social Media,Mobile,Working Professional,24,Male,Tier 1,20,Completed,95.9,,,2024-02-04,62,19,7,9.8,6.5,7,True,True,482332.0,Startup
LRN-11248,2023-01-27,2023-01,Data Science & Analytics,Annual,24999,Credit Card,Paid Ads,Desktop,Working Professional,28,Other,Tier 2,24,Dropped,4.2,1.0,Content too difficult,2023-02-03,1,1,0,3.5,0.6,5,False,False,,
LRN-11249,2023-09-27,2023-09,Web Development,Quarterly,7999,UPI,Social Media,Mobile,Working Professional,21,Other,Tier 1,20,Completed,95.1,,,2024-02-14,72,20,9,9.4,4.6,8,True,False,,
LRN-11250,2023-12-01,2023-12,UI/UX Design,Quarterly,7999,Net Banking,Paid Ads,Mobile,Freelancer,30,Other,Tier 1,18,Dropped,27.8,5.0,Financial reasons,2024-01-05,3,0,0,1.8,2.4,2,False,False,,
LRN-11251,2022-09-04,2022-09,Web Development,Quarterly,7999,Credit Card,Email Campaign,Desktop,Working Professional,36,Male,Tier 1,20,Completed,97.2,,,2023-01-22,59,17,11,6.1,5.7,9,True,False,,
LRN-11252,2023-05-25,2023-05,Digital Marketing,Monthly,2999,Credit Card,Email Campaign,Desktop,Job Seeker,32,Female,Tier 2,16,Completed,96.7,,,2023-09-14,61,15,10,6.5,3.6,8,True,True,1084310.0,Tier 3
LRN-11253,2023-08-21,2023-08,UI/UX Design,Quarterly,7999,Debit Card,Referral,Desktop,Working Professional,23,Male,Tier 1,18,Dropped,16.7,3.0,Technical issues,2023-09-11,5,1,0,2.2,2.6,4,False,False,,
LRN-11254,2022-05-27,2022-05,Web Development,Monthly,2999,UPI,Organic Search,Desktop,Student,30,Other,Tier 1,20,Dropped,15.0,3.0,Technical issues,2022-06-17,5,1,2,2.4,2.8,1,False,False,,
LRN-11255,2022-08-26,2022-08,Data Science & Analytics,Monthly,2999,UPI,Referral,Mobile,Student,26,Female,Tier 3,24,Dropped,8.3,2.0,Poor mentor support,2022-09-09,2,0,0,1.4,1.1,3,False,False,,
LRN-11256,2023-04-18,2023-04,UI/UX Design,Monthly,2999,UPI,Organic Search,Mobile,Job Seeker,27,Male,Tier 2,18,Dropped,50.0,9.0,Got a job / no longer needed,2023-06-20,14,2,0,4.5,1.4,2,False,False,,
LRN-11257,2023-10-16,2023-10,Web Development,Monthly,2999,Credit Card,Paid Ads,Desktop,Student,31,Female,Tier 1,20,Completed,96.5,,,2024-03-04,63,19,7,13.0,4.6,8,True,True,643234.0,Tier 2
LRN-11258,2022-09-18,2022-09,Digital Marketing,Monthly,2999,UPI,Social Media,Desktop,Working Professional,29,Female,Tier 2,16,Active,31.2,,,2022-10-23,14,3,5,6.0,2.6,8,False,False,,
LRN-11259,2023-04-16,2023-04,Digital Marketing,Quarterly,7999,Credit Card,Organic Search,Mobile,Student,19,Female,Tier 2,16,Active,43.8,,,2023-06-04,15,5,5,9.5,5.0,6,False,False,,
LRN-11260,2022-09-19,2022-09,Data Science & Analytics,Annual,24999,UPI,Paid Ads,Desktop,Freelancer,24,Other,Tier 3,24,Dropped,37.5,9.0,Financial reasons,2022-11-21,15,4,1,1.7,2.7,2,False,False,,
LRN-11261,2023-11-14,2023-11,Data Science & Analytics,Monthly,2999,Credit Card,Social Media,Desktop,Working Professional,19,Male,Tier 1,24,Completed,99.5,,,2024-04-30,89,23,4,8.3,4.5,10,True,False,,
LRN-11262,2022-01-10,2022-01,UI/UX Design,Annual,24999,UPI,Social Media,Desktop,Student,20,Female,Tier 1,18,Completed,98.1,,,2022-05-16,49,14,8,9.6,5.5,8,True,False,,
LRN-11263,2023-04-22,2023-04,Web Development,Monthly,2999,UPI,Referral,Tablet,Working Professional,27,Female,Tier 1,20,Active,80.0,,,2023-08-12,36,13,1,5.8,3.4,6,False,False,,
LRN-11264,2022-10-22,2022-10,Web Development,Annual,24999,Debit Card,Organic Search,Mobile,Job Seeker,23,Male,Tier 3,20,Dropped,75.0,15.0,Technical issues,2023-02-04,22,4,2,1.1,2.5,5,False,False,,
LRN-11265,2023-11-25,2023-11,Web Development,Monthly,2999,UPI,Social Media,Mobile,Working Professional,19,Other,Tier 1,20,Active,90.0,,,2024-03-30,46,13,4,8.1,4.2,8,False,False,,
LRN-11266,2023-07-14,2023-07,Web Development,Monthly,2999,Net Banking,Referral,Mobile,Job Seeker,32,Other,Tier 1,20,Dropped,15.0,3.0,Got a job / no longer needed,2023-08-04,3,0,0,4.4,0.9,5,False,False,,
LRN-11267,2022-06-11,2022-06,Digital Marketing,Quarterly,7999,Credit Card,Email Campaign,Tablet,Working Professional,19,Male,Tier 1,16,Completed,97.0,,,2022-10-01,55,14,12,11.7,6.2,7,True,True,401157.0,Tier 2
LRN-11268,2022-03-17,2022-03,Data Science & Analytics,Monthly,2999,Credit Card,Organic Search,Mobile,Student,30,Female,Tier 1,24,Dropped,4.2,1.0,Content too difficult,2022-03-24,3,0,0,1.7,2.1,4,False,False,,
LRN-11269,2023-03-29,2023-03,Digital Marketing,Monthly,2999,Net Banking,Social Media,Mobile,Working Professional,19,Male,Tier 3,16,Completed,96.6,,,2023-07-19,49,15,5,9.9,5.9,9,True,True,987742.0,Tier 1
LRN-11270,2022-12-20,2022-12,UI/UX Design,Quarterly,7999,Credit Card,Social Media,Desktop,Working Professional,25,Female,Tier 2,18,Completed,95.5,,,2023-04-25,61,17,10,13.8,5.1,10,True,True,946377.0,Tier 3
LRN-11271,2023-08-25,2023-08,UI/UX Design,Monthly,2999,UPI,Referral,Mobile,Student,20,Other,Tier 1,18,Completed,99.8,,,2023-12-29,62,15,9,7.5,4.6,7,True,True,792480.0,Tier 2
LRN-11272,2022-11-03,2022-11,Web Development,Quarterly,7999,UPI,Social Media,Mobile,Student,37,Other,Tier 1,20,Completed,97.0,,,2023-03-23,54,16,11,13.2,5.6,9,True,True,419767.0,Tier 3
LRN-11273,2023-10-17,2023-10,Digital Marketing,Annual,24999,Debit Card,Social Media,Desktop,Student,25,Male,Tier 1,16,Completed,96.0,,,2024-02-06,54,13,11,12.0,4.8,8,True,True,423014.0,Tier 3
LRN-11274,2023-03-11,2023-03,Data Science & Analytics,Monthly,2999,UPI,Paid Ads,Mobile,Student,22,Male,Tier 1,24,Dropped,58.3,14.0,Lack of time,2023-06-17,18,7,1,4.5,2.6,4,False,False,,
LRN-11275,2023-12-08,2023-12,Web Development,Quarterly,7999,UPI,Email Campaign,Desktop,Working Professional,22,Male,Tier 3,20,Completed,95.7,,,2024-04-26,54,19,12,13.4,4.1,7,True,True,436973.0,Tier 1
LRN-11276,2022-09-14,2022-09,Data Science & Analytics,Annual,24999,Net Banking,Organic Search,Mobile,Student,25,Other,Tier 3,24,Completed,98.3,,,2023-03-01,88,22,5,12.1,6.0,10,True,False,,
LRN-11277,2023-04-13,2023-04,UI/UX Design,Monthly,2999,Net Banking,Paid Ads,Mobile,Freelancer,31,Female,Tier 1,18,Completed,98.0,,,2023-08-17,66,17,12,12.8,4.1,9,True,True,994867.0,Tier 3
LRN-11278,2022-11-06,2022-11,Web Development,Monthly,2999,Net Banking,Email Campaign,Tablet,Working Professional,30,Male,Tier 2,20,Dropped,90.0,18.0,Content too difficult,2023-03-12,9,1,0,3.9,1.1,5,False,False,,
LRN-11279,2022-07-23,2022-07,Data Science & Analytics,Monthly,2999,Net Banking,Referral,Mobile,Student,20,Male,Tier 1,24,Dropped,25.0,6.0,Lack of time,2022-09-03,6,0,0,0.7,1.5,2,False,False,,
LRN-11280,2023-01-29,2023-01,UI/UX Design,Monthly,2999,Credit Card,Organic Search,Mobile,Working Professional,25,Other,Tier 1,18,Completed,96.7,,,2023-06-04,59,18,7,7.8,4.4,8,True,True,443594.0,Tier 3
LRN-11281,2023-05-10,2023-05,Data Science & Analytics,Monthly,2999,Debit Card,Social Media,Mobile,Student,26,Other,Tier 2,24,Completed,98.2,,,2023-10-25,78,24,7,12.5,3.6,8,True,True,868893.0,Tier 3
LRN-11282,2022-04-20,2022-04,UI/UX Design,Monthly,2999,UPI,Paid Ads,Mobile,Working Professional,29,Female,Tier 3,18,Dropped,5.6,1.0,Technical issues,2022-04-27,2,0,2,0.5,2.5,2,False,False,,
LRN-11283,2022-08-31,2022-08,Data Science & Analytics,Quarterly,7999,Credit Card,Organic Search,Desktop,Working Professional,19,Female,Tier 1,24,Completed,98.8,,,2023-02-15,77,20,6,10.0,3.8,8,True,False,,
LRN-11284,2023-01-26,2023-01,Web Development,Annual,24999,Net Banking,Paid Ads,Desktop,Job Seeker,31,Other,Tier 2,20,Dropped,10.0,2.0,Lack of time,2023-02-09,1,0,0,3.8,2.0,5,False,False,,
LRN-11285,2023-08-09,2023-08,Web Development,Monthly,2999,Debit Card,Social Media,Desktop,Freelancer,28,Other,Tier 3,20,Completed,98.2,,,2023-12-27,80,17,9,11.6,4.3,9,True,True,979288.0,Tier 3
LRN-11286,2023-01-03,2023-01,Data Science & Analytics,Quarterly,7999,UPI,Organic Search,Mobile,Student,33,Female,Tier 1,24,Completed,97.1,,,2023-06-20,70,23,4,10.1,5.9,8,True,False,,
LRN-11287,2023-08-12,2023-08,UI/UX Design,Quarterly,7999,Net Banking,Paid Ads,Desktop,Working Professional,33,Other,Tier 3,18,Dropped,55.6,10.0,Poor mentor support,2023-10-21,12,5,1,0.8,2.6,1,False,False,,
LRN-11288,2022-10-30,2022-10,Data Science & Analytics,Annual,24999,UPI,Referral,Desktop,Student,38,Female,Tier 2,24,Completed,97.2,,,2023-04-16,92,21,6,6.8,5.3,7,True,False,,
LRN-11289,2023-12-18,2023-12,Web Development,Quarterly,7999,UPI,Social Media,Mobile,Job Seeker,19,Other,Tier 1,20,Dropped,15.0,3.0,Technical issues,2024-01-08,1,1,3,2.3,2.7,5,False,False,,
LRN-11290,2022-10-30,2022-10,Web Development,Monthly,2999,UPI,Social Media,Mobile,Working Professional,30,Male,Tier 1,20,Dropped,70.0,14.0,Poor mentor support,2023-02-05,21,2,3,4.7,0.9,2,False,False,,
LRN-11291,2022-01-23,2022-01,Web Development,Monthly,2999,Debit Card,Social Media,Desktop,Working Professional,37,Other,Tier 2,20,Completed,97.0,,,2022-06-12,80,19,9,7.4,5.2,7,True,True,958992.0,Tier 3
LRN-11292,2023-11-06,2023-11,Digital Marketing,Quarterly,7999,Credit Card,Organic Search,Mobile,Working Professional,33,Male,Tier 1,16,Active,87.5,,,2024-02-12,36,11,3,3.2,4.9,8,False,False,,
LRN-11293,2023-02-10,2023-02,Digital Marketing,Annual,24999,Credit Card,Social Media,Tablet,Job Seeker,28,Male,Tier 2,16,Completed,99.7,,,2023-06-02,52,14,11,10.4,4.1,7,True,False,,
LRN-11294,2022-10-09,2022-10,Web Development,Quarterly,7999,Net Banking,Paid Ads,Mobile,Student,36,Female,Tier 1,20,Completed,99.9,,,2023-02-26,66,19,4,6.4,5.5,7,True,True,982783.0,Tier 2
LRN-11295,2022-01-09,2022-01,Digital Marketing,Quarterly,7999,UPI,Social Media,Mobile,Freelancer,34,Female,Tier 2,16,Active,68.8,,,2022-03-27,23,9,1,8.4,4.1,6,False,False,,
LRN-11296,2023-08-03,2023-08,Data Science & Analytics,Monthly,2999,UPI,Social Media,Mobile,Working Professional,31,Other,Tier 1,24,Completed,97.9,,,2024-01-18,61,22,9,7.2,4.0,8,True,False,,
LRN-11297,2023-12-04,2023-12,UI/UX Design,Quarterly,7999,Credit Card,Referral,Mobile,Student,20,Male,Tier 2,18,Completed,96.0,,,2024-04-08,49,16,6,13.2,5.5,10,True,True,1085837.0,Startup
LRN-11298,2022-02-20,2022-02,UI/UX Design,Monthly,2999,Debit Card,Email Campaign,Desktop,Student,19,Other,Tier 3,18,Completed,98.9,,,2022-06-26,47,16,8,9.1,5.5,9,True,False,,
LRN-11299,2023-09-13,2023-09,UI/UX Design,Monthly,2999,Debit Card,Social Media,Mobile,Student,28,Female,Tier 3,18,Completed,96.7,,,2024-01-17,47,16,10,11.2,6.2,10,True,True,889086.0,Tier 2
LRN-11300,2023-05-24,2023-05,Digital Marketing,Quarterly,7999,Net Banking,Referral,Desktop,Working Professional,30,Other,Tier 2,16,Completed,95.8,,,2023-09-13,53,15,7,9.5,4.7,9,True,True,602012.0,Tier 2
LRN-11301,2022-10-21,2022-10,UI/UX Design,Monthly,2999,Debit Card,Organic Search,Mobile,Working Professional,26,Male,Tier 2,18,Dropped,44.4,8.0,Financial reasons,2022-12-16,7,2,2,1.6,2.9,4,False,False,,
LRN-11302,2022-08-24,2022-08,Digital Marketing,Annual,24999,Credit Card,Social Media,Desktop,Freelancer,29,Male,Tier 1,16,Dropped,31.2,5.0,Financial reasons,2022-09-28,5,1,3,1.2,2.6,1,False,False,,
LRN-11303,2023-09-14,2023-09,UI/UX Design,Monthly,2999,UPI,Email Campaign,Desktop,Freelancer,37,Male,Tier 2,18,Completed,99.6,,,2024-01-18,60,15,9,8.2,5.9,9,True,False,,
LRN-11304,2022-12-27,2022-12,Data Science & Analytics,Monthly,2999,Credit Card,Organic Search,Mobile,Working Professional,30,Male,Tier 1,24,Dropped,33.3,8.0,Technical issues,2023-02-21,1,2,2,0.6,1.0,5,False,False,,
LRN-11305,2022-08-13,2022-08,Data Science & Analytics,Monthly,2999,Net Banking,Organic Search,Mobile,Job Seeker,38,Female,Tier 2,24,Dropped,33.3,8.0,Poor mentor support,2022-10-08,8,3,2,1.3,2.5,1,False,False,,
LRN-11306,2023-10-14,2023-10,Data Science & Analytics,Monthly,2999,Net Banking,Referral,Mobile,Job Seeker,31,Female,Tier 1,24,Dropped,8.3,2.0,Financial reasons,2023-10-28,4,1,1,4.1,1.4,1,False,False,,
LRN-11307,2022-07-14,2022-07,Digital Marketing,Monthly,2999,UPI,Referral,Desktop,Working Professional,29,Male,Tier 1,16,Dropped,93.8,15.0,Poor mentor support,2022-10-27,20,1,1,2.0,0.7,3,False,False,,
LRN-11308,2023-09-28,2023-09,Digital Marketing,Annual,24999,Net Banking,Paid Ads,Mobile,Working Professional,20,Female,Tier 1,16,Completed,99.2,,,2024-01-18,53,15,7,8.0,4.3,7,True,False,,
LRN-11309,2022-09-14,2022-09,Web Development,Annual,24999,Net Banking,Paid Ads,Mobile,Working Professional,24,Female,Tier 1,20,Completed,98.8,,,2023-02-01,50,20,8,10.2,5.0,10,True,True,364801.0,Tier 3
LRN-11310,2023-11-26,2023-11,Data Science & Analytics,Monthly,2999,UPI,Organic Search,Desktop,Student,26,Other,Tier 2,24,Active,58.3,,,2024-03-03,35,5,3,5.3,4.5,8,False,False,,
LRN-11311,2023-11-07,2023-11,Web Development,Annual,24999,UPI,Email Campaign,Desktop,Working Professional,26,Other,Tier 3,20,Active,35.0,,,2023-12-26,14,3,5,9.4,3.9,6,False,False,,
LRN-11312,2023-11-29,2023-11,Digital Marketing,Quarterly,7999,Credit Card,Referral,Desktop,Student,30,Other,Tier 3,16,Completed,96.8,,,2024-03-20,61,13,12,7.4,5.7,7,True,True,488951.0,Tier 3
LRN-11313,2022-05-21,2022-05,Digital Marketing,Monthly,2999,Debit Card,Organic Search,Desktop,Student,29,Female,Tier 2,16,Dropped,31.2,5.0,Content too difficult,2022-06-25,2,2,1,3.4,1.1,5,False,False,,
LRN-11314,2023-10-06,2023-10,Digital Marketing,Monthly,2999,Credit Card,Paid Ads,Desktop,Job Seeker,37,Female,Tier 2,16,Dropped,6.2,1.0,Lack of time,2023-10-13,2,0,0,4.8,2.8,5,False,False,,
LRN-11315,2022-04-10,2022-04,Web Development,Monthly,2999,Net Banking,Paid Ads,Tablet,Student,24,Other,Tier 1,20,Completed,98.4,,,2022-08-28,52,16,12,9.9,6.0,8,True,True,972543.0,Tier 3
LRN-11316,2023-10-05,2023-10,UI/UX Design,Quarterly,7999,Credit Card,Paid Ads,Mobile,Working Professional,32,Female,Tier 1,18,Completed,95.7,,,2024-02-08,61,17,11,6.0,5.4,9,True,False,,
LRN-11317,2023-10-24,2023-10,Data Science & Analytics,Monthly,2999,UPI,Organic Search,Mobile,Student,24,Male,Tier 1,24,Dropped,41.7,10.0,Financial reasons,2024-01-02,8,4,3,3.0,0.6,2,False,False,,
LRN-11318,2022-02-10,2022-02,Digital Marketing,Quarterly,7999,Credit Card,Organic Search,Mobile,Working Professional,31,Male,Tier 1,16,Dropped,12.5,2.0,Financial reasons,2022-02-24,2,1,3,3.6,1.6,3,False,False,,
LRN-11319,2022-11-13,2022-11,Digital Marketing,Quarterly,7999,UPI,Organic Search,Mobile,Working Professional,20,Male,Tier 3,16,Dropped,37.5,6.0,Got a job / no longer needed,2022-12-25,3,0,0,4.4,1.3,2,False,False,,
LRN-11320,2023-03-28,2023-03,Web Development,Monthly,2999,Credit Card,Organic Search,Mobile,Student,22,Male,Tier 2,20,Dropped,15.0,3.0,Content too difficult,2023-04-18,2,0,1,3.6,0.7,4,False,False,,
LRN-11321,2022-02-04,2022-02,Data Science & Analytics,Quarterly,7999,Debit Card,Organic Search,Desktop,Student,37,Other,Tier 2,24,Completed,99.7,,,2022-07-22,90,20,10,10.8,4.9,9,True,False,,
LRN-11322,2023-08-17,2023-08,UI/UX Design,Monthly,2999,Credit Card,Organic Search,Mobile,Student,22,Male,Tier 3,18,Active,83.3,,,2023-11-30,25,11,2,4.9,3.3,6,False,False,,
LRN-11323,2023-01-09,2023-01,Digital Marketing,Monthly,2999,UPI,Social Media,Mobile,Student,22,Other,Tier 2,16,Dropped,50.0,8.0,Lost interest,2023-03-06,12,2,2,2.4,1.7,5,False,False,,
LRN-11324,2022-05-15,2022-05,UI/UX Design,Monthly,2999,Debit Card,Paid Ads,Desktop,Working Professional,34,Male,Tier 1,18,Completed,98.4,,,2022-09-18,48,18,12,9.3,3.9,10,True,True,721589.0,Tier 2
LRN-11325,2022-04-03,2022-04,Web Development,Quarterly,7999,Debit Card,Email Campaign,Mobile,Student,19,Female,Tier 1,20,Completed,95.5,,,2022-08-21,67,20,11,12.0,6.0,7,True,True,496580.0,Tier 2
LRN-11326,2022-10-30,2022-10,Digital Marketing,Quarterly,7999,Credit Card,Social Media,Desktop,Job Seeker,24,Female,Tier 1,16,Dropped,6.2,1.0,Technical issues,2022-11-06,1,0,3,2.4,0.7,3,False,False,,
LRN-11327,2022-12-01,2022-12,Web Development,Quarterly,7999,Credit Card,Social Media,Mobile,Student,38,Female,Tier 3,20,Dropped,10.0,2.0,Got a job / no longer needed,2022-12-15,3,1,0,4.3,1.5,4,False,False,,
LRN-11328,2023-03-02,2023-03,UI/UX Design,Quarterly,7999,Debit Card,Email Campaign,Mobile,Working Professional,26,Male,Tier 1,18,Completed,97.4,,,2023-07-06,64,15,10,11.8,5.6,7,True,False,,
LRN-11329,2022-06-29,2022-06,Web Development,Quarterly,7999,UPI,Paid Ads,Desktop,Job Seeker,22,Other,Tier 2,20,Completed,95.3,,,2022-11-16,60,20,7,8.2,3.6,9,True,True,1128910.0,Startup
LRN-11330,2022-07-25,2022-07,Web Development,Quarterly,7999,Credit Card,Social Media,Mobile,Working Professional,27,Female,Tier 1,20,Completed,95.4,,,2022-12-12,53,19,10,11.2,6.0,10,True,True,819971.0,Tier 3
LRN-11331,2022-05-16,2022-05,Digital Marketing,Annual,24999,Debit Card,Paid Ads,Desktop,Working Professional,38,Male,Tier 1,16,Dropped,6.2,1.0,Got a job / no longer needed,2022-05-23,1,0,2,3.0,1.5,3,False,False,,
LRN-11332,2023-07-07,2023-07,UI/UX Design,Monthly,2999,Credit Card,Referral,Mobile,Student,19,Female,Tier 1,18,Completed,99.0,,,2023-11-10,72,16,10,12.9,3.8,10,True,True,448690.0,Tier 2
LRN-11333,2023-01-10,2023-01,UI/UX Design,Annual,24999,Net Banking,Paid Ads,Mobile,Student,32,Male,Tier 1,18,Completed,97.1,,,2023-05-16,60,18,12,6.6,5.2,8,True,True,1073246.0,Tier 3
LRN-11334,2023-06-28,2023-06,Data Science & Analytics,Monthly,2999,UPI,Referral,Mobile,Student,19,Female,Tier 1,24,Active,50.0,,,2023-09-20,24,10,6,7.9,2.4,6,False,False,,
LRN-11335,2023-05-29,2023-05,Web Development,Monthly,2999,Credit Card,Paid Ads,Mobile,Working Professional,35,Female,Tier 1,20,Completed,99.2,,,2023-10-16,59,20,4,7.9,5.5,9,True,False,,
LRN-11336,2022-10-07,2022-10,Digital Marketing,Quarterly,7999,Net Banking,Social Media,Mobile,Working Professional,26,Other,Tier 2,16,Completed,98.8,,,2023-01-27,43,13,11,12.8,6.5,8,True,True,511614.0,Tier 1
LRN-11337,2022-06-18,2022-06,Digital Marketing,Quarterly,7999,Net Banking,Organic Search,Desktop,Student,38,Other,Tier 2,16,Completed,99.4,,,2022-10-08,42,14,11,12.9,6.2,7,True,False,,
LRN-11338,2022-09-21,2022-09,Web Development,Quarterly,7999,Debit Card,Paid Ads,Mobile,Working Professional,26,Other,Tier 2,20,Completed,95.5,,,2023-02-08,56,20,8,8.5,3.8,10,True,True,405282.0,Tier 3
LRN-11339,2023-05-09,2023-05,Data Science & Analytics,Annual,24999,Debit Card,Referral,Mobile,Freelancer,38,Male,Tier 2,24,Completed,98.3,,,2023-10-24,83,23,12,9.7,5.4,7,True,True,1135654.0,Tier 3
LRN-11340,2022-10-30,2022-10,Web Development,Quarterly,7999,Debit Card,Social Media,Desktop,Student,21,Female,Tier 1,20,Completed,99.4,,,2023-03-19,56,20,11,7.5,4.8,7,True,True,492695.0,Tier 1
LRN-11341,2022-12-13,2022-12,Web Development,Quarterly,7999,Credit Card,Paid Ads,Mobile,Student,24,Other,Tier 1,20,Dropped,10.0,2.0,Technical issues,2022-12-27,2,0,3,3.5,1.1,2,False,False,,
LRN-11342,2022-04-28,2022-04,UI/UX Design,Monthly,2999,Credit Card,Organic Search,Mobile,Working Professional,28,Female,Tier 1,18,Completed,99.9,,,2022-09-01,72,16,6,11.4,5.5,8,True,False,,
LRN-11343,2023-04-25,2023-04,Web Development,Annual,24999,Net Banking,Organic Search,Desktop,Working Professional,30,Other,Tier 3,20,Completed,98.3,,,2023-09-12,66,19,5,13.8,4.7,9,True,True,1191698.0,Tier 3
LRN-11344,2022-03-19,2022-03,Data Science & Analytics,Monthly,2999,Net Banking,Organic Search,Mobile,Freelancer,25,Female,Tier 1,24,Completed,98.2,,,2022-09-03,79,21,5,11.5,5.4,8,True,True,429789.0,Tier 3
LRN-11345,2022-05-25,2022-05,Data Science & Analytics,Monthly,2999,UPI,Social Media,Mobile,Student,37,Other,Tier 3,24,Completed,99.8,,,2022-11-09,75,22,10,11.7,4.8,10,True,True,1163031.0,Tier 2
LRN-11346,2022-08-20,2022-08,Digital Marketing,Monthly,2999,Debit Card,Organic Search,Mobile,Freelancer,36,Male,Tier 2,16,Completed,98.1,,,2022-12-10,47,14,6,8.2,5.4,8,True,True,746934.0,Tier 2
LRN-11347,2023-11-24,2023-11,Web Development,Quarterly,7999,UPI,Social Media,Mobile,Freelancer,35,Other,Tier 2,20,Active,45.0,,,2024-01-26,16,6,3,3.7,5.3,8,False,False,,
LRN-11348,2023-11-22,2023-11,UI/UX Design,Monthly,2999,Net Banking,Paid Ads,Mobile,Freelancer,30,Female,Tier 1,18,Completed,97.8,,,2024-03-27,57,18,6,10.4,4.5,10,True,True,706542.0,Startup
LRN-11349,2023-02-11,2023-02,Data Science & Analytics,Quarterly,7999,Net Banking,Organic Search,Desktop,Working Professional,35,Other,Tier 3,24,Dropped,70.8,17.0,Got a job / no longer needed,2023-06-10,1,3,3,4.1,2.0,4,False,False,,
LRN-11350,2023-07-25,2023-07,Digital Marketing,Monthly,2999,Net Banking,Referral,Desktop,Working Professional,29,Male,Tier 1,16,Completed,97.7,,,2023-11-14,46,12,4,12.1,5.9,9,True,True,927218.0,Tier 3
LRN-11351,2023-01-10,2023-01,UI/UX Design,Monthly,2999,Net Banking,Email Campaign,Desktop,Working Professional,31,Other,Tier 1,18,Active,77.8,,,2023-04-18,35,9,4,3.1,4.5,7,False,False,,
LRN-11352,2022-04-03,2022-04,Data Science & Analytics,Annual,24999,Debit Card,Referral,Mobile,Student,33,Male,Tier 1,24,Active,29.2,,,2022-05-22,18,4,6,9.5,3.6,7,False,False,,
LRN-11353,2023-02-09,2023-02,UI/UX Design,Monthly,2999,Net Banking,Social Media,Desktop,Student,29,Male,Tier 2,18,Completed,99.7,,,2023-06-15,66,14,10,9.9,4.4,8,True,True,1078020.0,Tier 2
LRN-11354,2022-01-15,2022-01,Digital Marketing,Quarterly,7999,Debit Card,Referral,Mobile,Job Seeker,27,Female,Tier 2,16,Completed,96.7,,,2022-05-07,53,15,7,9.9,4.4,8,True,False,,
LRN-11355,2022-09-28,2022-09,Digital Marketing,Annual,24999,Debit Card,Organic Search,Desktop,Working Professional,24,Female,Tier 3,16,Completed,99.8,,,2023-01-18,44,14,4,13.8,5.5,8,True,True,1090006.0,Startup
LRN-11356,2023-07-04,2023-07,UI/UX Design,Quarterly,7999,Debit Card,Paid Ads,Mobile,Job Seeker,21,Other,Tier 1,18,Dropped,22.2,4.0,Lost interest,2023-08-01,4,2,3,4.4,2.7,4,False,False,,
LRN-11357,2022-05-07,2022-05,Web Development,Monthly,2999,Net Banking,Organic Search,Desktop,Student,21,Male,Tier 1,20,Dropped,30.0,6.0,Lack of time,2022-06-18,10,1,0,3.9,2.1,5,False,False,,
LRN-11358,2023-04-11,2023-04,Digital Marketing,Monthly,2999,Debit Card,Social Media,Mobile,Freelancer,20,Male,Tier 1,16,Completed,95.3,,,2023-08-01,46,15,7,8.0,5.5,8,True,False,,
